timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
150,50,14,6,0.6045,0.0628,0.6738,0.0867
151,49,14,6,0.6029,0.0612,0.6555,0.0755
152,48,14,6,0.5996,0.0496,0.6441,0.0875
153,47,13,6,0.5942,0.0483,0.6363,0.0774
154,46,13,6,0.6009,0.0532,0.6618,0.0809
155,45,13,6,0.6025,0.0571,0.6453,0.0806
156,44,12,6,0.5925,0.0487,0.6546,0.0849
157,43,12,6,0.5875,0.0526,0.6529,0.0806
158,42,12,6,0.586,0.0539,0.6559,0.0727
159,41,12,6,0.599,0.057,0.6513,0.0824
160,40,12,6,0.598,0.0636,0.661,0.0924
161,39,12,6,0.592,0.0523,0.6581,0.0821
162,38,12,6,0.589,0.0547,0.6599,0.0921
163,37,11,5,0.5979,0.0682,0.6574,0.0877
164,36,11,5,0.6065,0.0709,0.6744,0.0854
165,35,11,5,0.6015,0.0702,0.6483,0.0791
166,34,11,5,0.5985,0.0634,0.6639,0.0887
167,33,11,5,0.5955,0.0693,0.666,0.0954
168,32,10,5,0.6028,0.0771,0.6578,0.0872
169,31,10,5,0.5924,0.0687,0.6554,0.0899
170,30,10,5,0.609,0.0642,0.6529,0.0843
171,29,10,5,0.607,0.0689,0.6651,0.0841
172,28,10,5,0.5965,0.0645,0.6553,0.0746
173,27,10,5,0.588,0.0704,0.6561,0.0754
174,26,10,5,0.598,0.0644,0.6587,0.0904
175,25,10,5,0.5965,0.0679,0.6648,0.0888
176,24,10,5,0.596,0.0582,0.6418,0.0767
177,23,9,5,0.593,0.0621,0.6597,0.0838
178,22,9,5,0.5875,0.0638,0.6464,0.0793
179,21,9,5,0.609,0.0708,0.6523,0.09
180,20,9,5,0.5975,0.068,0.6594,0.0863
181,19,9,5,0.5815,0.0599,0.6537,0.0787
182,18,9,5,0.598,0.0768,0.6567,0.0854
183,17,9,5,0.5894,0.0737,0.6554,0.0872
184,16,9,5,0.5845,0.072,0.6561,0.0813
185,15,9,5,0.5932,0.072,0.639,0.0877
186,14,8,4,0.6047,0.073,0.6571,0.0819
187,13,8,4,0.5999,0.0682,0.6594,0.078
188,12,8,4,0.5913,0.0738,0.6468,0.0829
189,11,8,4,0.6009,0.0661,0.6606,0.0862
190,10,8,4,0.5868,0.0693,0.6609,0.0843
191,9,7,4,0.5953,0.07,0.6557,0.0868
192,8,7,4,0.5986,0.07,0.6689,0.0849
193,7,7,4,0.6011,0.066,0.6447,0.0682
194,6,6,4,0.5955,0.0743,0.6511,0.0832
195,5,5,4,0.594,0.0704,0.6534,0.0821
196,4,4,4,0.5922,0.0763,0.6485,0.0825
197,3,3,3,0.5999,0.0617,0.6595,0.0822
198,2,2,2,0.592,0.0724,0.6699,0.0921
199,1,1,1,0.5921,0.0796,0.6697,0.0864
