timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
129,71,28,11,0.6521,0.0649,0.647,0.083
130,70,28,10,0.6467,0.0641,0.6566,0.0889
131,69,27,10,0.6413,0.0579,0.6523,0.089
132,68,26,10,0.647,0.0673,0.6575,0.0795
133,67,26,9,0.651,0.0706,0.6619,0.0974
134,66,25,9,0.6301,0.0585,0.6431,0.0777
135,65,25,9,0.6369,0.0614,0.6508,0.0802
136,64,25,9,0.6341,0.0614,0.6436,0.0834
137,63,25,8,0.6239,0.0746,0.6584,0.0844
138,62,24,8,0.6462,0.0668,0.6617,0.079
139,61,24,8,0.6178,0.0532,0.6483,0.0853
140,60,23,8,0.6116,0.0682,0.6493,0.0809
141,59,23,8,0.6178,0.0631,0.6642,0.0825
142,58,23,8,0.5995,0.0559,0.6407,0.0787
143,57,22,8,0.622,0.069,0.6737,0.0848
144,56,22,8,0.6065,0.0631,0.6454,0.0919
145,55,21,8,0.6175,0.0687,0.658,0.0787
146,54,21,8,0.6045,0.0579,0.6543,0.081
147,53,20,7,0.598,0.0543,0.6575,0.0826
148,52,19,7,0.613,0.0635,0.6552,0.0789
149,51,19,7,0.6205,0.0648,0.668,0.0881
150,50,19,7,0.6165,0.0629,0.6598,0.0865
151,49,18,7,0.603,0.0666,0.6598,0.0841
152,48,17,7,0.6215,0.0649,0.6609,0.0802
153,47,17,7,0.6215,0.0708,0.661,0.0836
154,46,17,7,0.6125,0.0622,0.6518,0.0794
155,45,16,7,0.6085,0.06,0.6501,0.0842
156,44,16,7,0.612,0.0686,0.6496,0.0897
157,43,15,7,0.6245,0.0634,0.6619,0.081
158,42,15,7,0.616,0.0612,0.6645,0.0872
159,41,15,6,0.609,0.0606,0.6635,0.0903
160,40,14,6,0.606,0.0622,0.6329,0.0822
161,39,14,6,0.617,0.0609,0.6608,0.0765
162,38,14,6,0.613,0.0639,0.6526,0.0768
163,37,13,6,0.6175,0.0607,0.6736,0.0903
164,36,13,6,0.6118,0.0637,0.646,0.0877
165,35,13,6,0.6119,0.0677,0.6573,0.0847
166,34,13,6,0.604,0.0676,0.6598,0.0916
167,33,12,6,0.6034,0.0762,0.6604,0.0863
168,32,12,6,0.5926,0.0682,0.6451,0.0923
169,31,12,6,0.6041,0.0711,0.6666,0.0816
170,30,12,6,0.5862,0.0757,0.6518,0.0876
171,29,11,6,0.604,0.0695,0.6563,0.0844
172,28,11,6,0.6005,0.0638,0.6623,0.0849
173,27,11,6,0.595,0.061,0.6642,0.0921
174,26,11,6,0.5965,0.0708,0.6487,0.0849
175,25,11,5,0.588,0.0697,0.6501,0.082
176,24,10,5,0.6015,0.0684,0.6505,0.0761
177,23,10,5,0.5935,0.0654,0.6478,0.0883
178,22,10,5,0.5965,0.0641,0.6594,0.0897
179,21,10,5,0.6005,0.0832,0.6509,0.0836
180,20,10,5,0.5945,0.0674,0.6627,0.082
181,19,10,5,0.5915,0.0693,0.6462,0.0815
182,18,10,5,0.5965,0.0683,0.6394,0.0885
183,17,10,5,0.5953,0.073,0.6596,0.0856
184,16,9,5,0.598,0.0691,0.6451,0.0745
185,15,9,5,0.613,0.0788,0.6554,0.0943
186,14,9,5,0.5824,0.0706,0.6555,0.0887
187,13,9,5,0.5845,0.0584,0.646,0.0812
188,12,9,5,0.5807,0.0677,0.6412,0.0695
189,11,8,5,0.5825,0.0694,0.6536,0.0783
190,10,8,5,0.58,0.0728,0.6574,0.0757
191,9,8,4,0.598,0.0728,0.6511,0.085
192,8,8,4,0.5995,0.0723,0.6581,0.0827
193,7,7,4,0.5905,0.0688,0.6645,0.0808
194,6,6,4,0.604,0.0677,0.6575,0.0915
195,5,5,4,0.595,0.0687,0.6554,0.0785
196,4,4,4,0.5835,0.0752,0.648,0.0741
197,3,3,3,0.5885,0.0748,0.6595,0.0792
198,2,2,2,0.5855,0.0634,0.6557,0.0894
199,1,1,1,0.5844,0.0728,0.6513,0.0829
