timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
91,109,51,30,0.8058,0.0566,0.6613,0.081
92,108,50,29,0.7869,0.0555,0.6581,0.0899
93,107,49,29,0.7757,0.0612,0.6813,0.0698
94,106,48,28,0.7731,0.06,0.6627,0.0877
95,105,47,28,0.7635,0.0662,0.6643,0.0888
96,104,46,27,0.7597,0.064,0.663,0.0841
97,103,45,27,0.7547,0.0588,0.6528,0.0788
98,102,44,27,0.7358,0.0584,0.6526,0.0839
99,101,43,27,0.7434,0.0543,0.6612,0.0849
100,100,43,26,0.7378,0.0547,0.6667,0.093
101,99,43,26,0.7299,0.0668,0.649,0.083
102,98,42,26,0.7302,0.0621,0.6487,0.0805
103,97,41,26,0.7383,0.0585,0.6701,0.0803
104,96,40,26,0.7381,0.0577,0.6597,0.0883
105,95,40,26,0.7394,0.0654,0.6636,0.0862
106,94,39,26,0.7395,0.0635,0.6549,0.0949
107,93,38,26,0.7282,0.0486,0.664,0.0961
108,92,37,26,0.7139,0.0665,0.6488,0.0698
109,91,37,26,0.7207,0.0622,0.6478,0.0724
110,90,36,25,0.7032,0.0614,0.6477,0.0769
111,89,35,25,0.7013,0.0628,0.6649,0.0662
112,88,35,25,0.7005,0.0736,0.6612,0.0891
113,87,34,24,0.6918,0.0675,0.6549,0.0839
114,86,34,23,0.6865,0.0606,0.6562,0.0803
115,85,34,22,0.6853,0.0529,0.6545,0.093
116,84,33,22,0.6797,0.0501,0.6618,0.0898
117,83,33,21,0.6778,0.0628,0.6654,0.094
118,82,32,20,0.6715,0.0625,0.6588,0.0885
119,81,32,19,0.6661,0.0662,0.6579,0.0805
120,80,31,18,0.666,0.0649,0.6639,0.0818
121,79,31,17,0.6692,0.0623,0.6444,0.0929
122,78,30,16,0.6641,0.057,0.6556,0.0928
123,77,30,15,0.6494,0.0598,0.6481,0.0815
124,76,30,14,0.6561,0.0548,0.6706,0.081
125,75,30,13,0.6514,0.0534,0.6486,0.0794
126,74,29,13,0.6569,0.0744,0.6498,0.0815
127,73,29,12,0.6561,0.0647,0.6568,0.097
128,72,28,11,0.6517,0.0655,0.6558,0.083
129,71,28,11,0.651,0.0626,0.6629,0.0884
130,70,27,10,0.6541,0.0627,0.6601,0.0735
131,69,27,10,0.6552,0.0701,0.6754,0.089
132,68,27,10,0.6253,0.0546,0.6523,0.0878
133,67,26,9,0.6298,0.059,0.6373,0.0793
134,66,26,9,0.6428,0.076,0.6549,0.1011
135,65,25,9,0.6406,0.0718,0.6753,0.0857
136,64,25,9,0.6289,0.0643,0.6514,0.0921
137,63,25,9,0.6304,0.0731,0.6571,0.0818
138,62,24,8,0.634,0.0645,0.648,0.0718
139,61,24,8,0.6219,0.0526,0.6488,0.0891
140,60,23,8,0.617,0.0655,0.6576,0.0869
141,59,23,8,0.6115,0.0601,0.6526,0.081
142,58,22,8,0.6095,0.056,0.6537,0.0815
143,57,22,8,0.6095,0.0639,0.6527,0.0912
144,56,21,8,0.6145,0.0576,0.6708,0.078
145,55,21,8,0.6035,0.0491,0.6518,0.0738
146,54,21,8,0.618,0.0646,0.6558,0.0823
147,53,20,8,0.6045,0.0596,0.6567,0.0796
148,52,19,7,0.6045,0.0592,0.6417,0.0787
149,51,19,7,0.6195,0.0632,0.6656,0.0851
150,50,18,7,0.614,0.0675,0.6652,0.087
151,49,18,7,0.607,0.0625,0.6557,0.0823
152,48,17,7,0.616,0.0734,0.6519,0.0802
153,47,17,7,0.616,0.0628,0.6504,0.0878
154,46,17,7,0.608,0.0586,0.6601,0.0857
155,45,16,7,0.613,0.0654,0.6552,0.0835
156,44,16,7,0.6065,0.0607,0.6572,0.0837
157,43,15,7,0.616,0.0703,0.6663,0.0985
158,42,15,7,0.603,0.0624,0.6459,0.0832
159,41,14,7,0.6195,0.0648,0.6537,0.0798
160,40,14,6,0.613,0.065,0.6498,0.0872
161,39,14,6,0.6175,0.0622,0.6715,0.1006
162,38,14,6,0.611,0.0666,0.6556,0.0832
163,37,13,6,0.624,0.0672,0.6571,0.0737
164,36,13,6,0.6203,0.0668,0.6597,0.0864
165,35,13,6,0.611,0.0645,0.6471,0.0907
166,34,13,6,0.6027,0.0698,0.6596,0.0831
167,33,12,6,0.6019,0.0706,0.6576,0.083
168,32,12,6,0.5977,0.068,0.6527,0.0777
169,31,12,6,0.5922,0.0664,0.6412,0.0781
170,30,12,6,0.5926,0.0639,0.6419,0.0785
171,29,11,6,0.5905,0.0639,0.6576,0.0655
172,28,11,6,0.5865,0.0728,0.6457,0.0833
173,27,11,6,0.5875,0.076,0.6704,0.0831
174,26,11,6,0.587,0.0573,0.6565,0.0876
175,25,11,6,0.593,0.0732,0.6559,0.0891
176,24,10,5,0.5975,0.068,0.6512,0.0848
177,23,10,5,0.5955,0.0637,0.6469,0.0828
178,22,10,5,0.602,0.0616,0.6542,0.074
179,21,10,5,0.6015,0.0789,0.6593,0.089
180,20,10,5,0.5915,0.0813,0.6539,0.0943
181,19,10,5,0.6175,0.0856,0.6552,0.0908
182,18,10,5,0.6029,0.0689,0.6596,0.0856
183,17,10,5,0.5859,0.0827,0.6477,0.0899
184,16,9,5,0.5952,0.0655,0.6589,0.0901
185,15,9,5,0.5924,0.0783,0.661,0.0764
186,14,9,5,0.5917,0.065,0.6603,0.0807
187,13,9,5,0.5894,0.0612,0.6598,0.0851
188,12,9,5,0.5944,0.074,0.6333,0.0882
189,11,9,5,0.597,0.081,0.6588,0.0815
190,10,8,5,0.5967,0.0665,0.6558,0.0838
191,9,8,5,0.5939,0.068,0.6556,0.099
192,8,7,4,0.5938,0.0687,0.6354,0.0807
193,7,7,4,0.5927,0.0644,0.6491,0.0772
194,6,6,4,0.5868,0.0586,0.6554,0.082
195,5,5,4,0.6081,0.0687,0.6663,0.0842
196,4,4,4,0.6003,0.0627,0.6567,0.0766
197,3,3,3,0.5939,0.0673,0.651,0.0781
198,2,2,2,0.5914,0.0657,0.6523,0.0807
199,1,1,1,0.5987,0.0662,0.6749,0.0766
