timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
148,52,19,7,0.621,0.0653,0.6602,0.0936
149,51,19,7,0.6075,0.0585,0.6596,0.0842
150,50,18,7,0.626,0.075,0.6756,0.0848
151,49,18,7,0.61,0.0574,0.6468,0.0791
152,48,17,7,0.612,0.0722,0.6638,0.0839
153,47,17,7,0.615,0.0709,0.6514,0.0754
154,46,17,7,0.6085,0.0652,0.6468,0.0939
155,45,16,7,0.6055,0.0624,0.6568,0.0864
156,44,16,7,0.6135,0.0667,0.648,0.091
157,43,15,7,0.606,0.0614,0.6677,0.085
158,42,15,7,0.61,0.0616,0.6468,0.0828
159,41,14,7,0.608,0.0699,0.6549,0.0966
160,40,14,6,0.6,0.0548,0.6534,0.082
161,39,14,6,0.6219,0.0688,0.6651,0.085
162,38,14,6,0.6272,0.0743,0.6721,0.088
163,37,13,6,0.616,0.0602,0.6558,0.0917
164,36,13,6,0.6092,0.0599,0.6496,0.0802
165,35,13,6,0.6011,0.0594,0.659,0.0741
166,34,13,6,0.5982,0.0587,0.66,0.0859
167,33,12,6,0.5975,0.0657,0.6558,0.0771
168,32,12,6,0.5928,0.0686,0.6614,0.0882
169,31,12,6,0.5953,0.073,0.6548,0.0816
170,30,12,6,0.5875,0.0746,0.6606,0.077
171,29,11,6,0.5935,0.0677,0.6593,0.0815
172,28,11,6,0.6105,0.0705,0.6536,0.0891
173,27,11,6,0.6105,0.0683,0.6575,0.0882
174,26,11,6,0.6085,0.0637,0.6708,0.0656
175,25,11,6,0.594,0.0597,0.6467,0.0864
176,24,10,5,0.595,0.0726,0.6477,0.0842
177,23,10,5,0.5905,0.0555,0.6796,0.0888
178,22,10,5,0.5838,0.0697,0.647,0.0788
179,21,10,5,0.6106,0.0635,0.669,0.0873
180,20,10,5,0.6001,0.0766,0.656,0.0926
181,19,10,5,0.5968,0.0734,0.6598,0.0812
182,18,10,5,0.586,0.0658,0.6472,0.0813
183,17,10,5,0.595,0.0628,0.6643,0.0881
184,16,9,5,0.5818,0.0611,0.6469,0.0755
185,15,9,5,0.5985,0.0622,0.6534,0.0783
186,14,9,5,0.5958,0.0812,0.668,0.0846
187,13,9,5,0.5853,0.0727,0.6707,0.076
188,12,9,5,0.5936,0.0699,0.6627,0.0819
189,11,9,5,0.597,0.0693,0.6514,0.0859
190,10,8,5,0.5919,0.0779,0.6577,0.0935
191,9,8,5,0.5884,0.0672,0.6452,0.08
192,8,7,4,0.6035,0.0686,0.6607,0.0882
193,7,7,4,0.599,0.0755,0.6566,0.0832
194,6,6,4,0.596,0.0783,0.6442,0.0859
195,5,5,4,0.5865,0.0667,0.6407,0.0919
196,4,4,4,0.5935,0.0658,0.6586,0.0776
197,3,3,3,0.598,0.0793,0.6564,0.0878
198,2,2,2,0.6,0.0771,0.6508,0.087
199,1,1,1,0.595,0.0773,0.6802,0.0789
