timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
121,79,31,17,0.6593,0.068,0.6484,0.0842
122,78,31,17,0.6503,0.0598,0.6523,0.0676
123,77,30,16,0.6565,0.0629,0.6468,0.0931
124,76,30,15,0.6385,0.0555,0.665,0.089
125,75,29,14,0.6363,0.0632,0.6545,0.0753
126,74,29,13,0.635,0.0564,0.6498,0.0866
127,73,29,12,0.644,0.0624,0.6558,0.0834
128,72,28,11,0.6357,0.058,0.6624,0.0739
129,71,28,11,0.6484,0.0576,0.6598,0.0893
130,70,28,10,0.6342,0.0589,0.6554,0.0846
131,69,27,10,0.6451,0.0691,0.6651,0.085
132,68,26,10,0.636,0.0605,0.6588,0.082
133,67,26,9,0.6319,0.0607,0.651,0.0901
134,66,25,9,0.6449,0.0657,0.6548,0.0823
135,65,25,9,0.6409,0.063,0.6676,0.089
136,64,25,9,0.6247,0.0501,0.6562,0.0907
137,63,25,8,0.6389,0.0639,0.6681,0.0822
138,62,24,8,0.6211,0.0619,0.6623,0.0812
139,61,24,8,0.6241,0.0556,0.6516,0.0762
140,60,23,8,0.6189,0.0652,0.6585,0.0689
141,59,23,8,0.6207,0.0654,0.6522,0.0808
142,58,23,8,0.6055,0.0587,0.6533,0.0854
143,57,22,8,0.6215,0.0657,0.6708,0.0841
144,56,22,8,0.603,0.0556,0.6449,0.0774
145,55,21,8,0.615,0.0669,0.6655,0.0819
146,54,21,8,0.611,0.0598,0.6492,0.0865
147,53,20,7,0.613,0.0598,0.6635,0.0831
148,52,19,7,0.6095,0.0603,0.6611,0.087
149,51,19,7,0.609,0.0638,0.6629,0.0841
150,50,19,7,0.608,0.0615,0.6592,0.0862
151,49,18,7,0.6135,0.062,0.6618,0.0893
152,48,17,7,0.617,0.0637,0.6636,0.0816
153,47,17,7,0.6135,0.0678,0.6613,0.0897
154,46,17,7,0.6185,0.0586,0.6519,0.0776
155,45,16,7,0.623,0.068,0.6539,0.0849
156,44,16,7,0.6055,0.067,0.6642,0.0998
157,43,15,7,0.614,0.0637,0.6713,0.0829
158,42,15,7,0.612,0.0621,0.6534,0.0863
159,41,15,6,0.602,0.06,0.6537,0.0843
160,40,14,6,0.6105,0.0638,0.6636,0.0858
161,39,14,6,0.6225,0.061,0.6623,0.0799
162,38,14,6,0.6112,0.0542,0.6541,0.0869
163,37,13,6,0.6027,0.0549,0.6613,0.0815
164,36,13,6,0.6139,0.0549,0.6528,0.0806
165,35,13,6,0.6042,0.0576,0.6474,0.1006
166,34,13,6,0.6011,0.0652,0.6673,0.0771
167,33,12,6,0.5986,0.0678,0.6576,0.0846
168,32,12,6,0.6,0.064,0.6546,0.0845
169,31,12,6,0.5825,0.0687,0.6478,0.0831
170,30,12,6,0.6056,0.0716,0.6587,0.08
171,29,11,6,0.5965,0.069,0.6657,0.0823
172,28,11,6,0.598,0.0636,0.6566,0.0659
173,27,11,6,0.598,0.0741,0.663,0.0897
174,26,11,6,0.5985,0.0733,0.6563,0.0829
175,25,11,5,0.5975,0.068,0.662,0.0896
176,24,10,5,0.6045,0.0648,0.666,0.079
177,23,10,5,0.6015,0.066,0.653,0.0869
178,22,10,5,0.5931,0.0731,0.6576,0.0881
179,21,10,5,0.6063,0.0712,0.6741,0.0833
180,20,10,5,0.5873,0.0641,0.6452,0.0856
181,19,10,5,0.6124,0.0706,0.6647,0.0841
182,18,10,5,0.601,0.0664,0.6558,0.087
183,17,10,5,0.5953,0.0667,0.6572,0.0833
184,16,9,5,0.597,0.0656,0.6552,0.0842
185,15,9,5,0.5872,0.0676,0.6459,0.0846
186,14,9,5,0.5883,0.0714,0.6683,0.089
187,13,9,5,0.6111,0.0727,0.6648,0.0881
188,12,9,5,0.5956,0.072,0.6519,0.0859
189,11,8,5,0.5871,0.0661,0.6525,0.0865
190,10,8,5,0.5878,0.0618,0.6506,0.0746
191,9,8,4,0.5964,0.0669,0.6413,0.0786
192,8,8,4,0.6024,0.0779,0.66,0.0887
193,7,7,4,0.5952,0.0614,0.6444,0.0921
194,6,6,4,0.6089,0.071,0.6591,0.0815
195,5,5,4,0.6139,0.0773,0.6647,0.0876
196,4,4,4,0.598,0.0707,0.6512,0.086
197,3,3,3,0.599,0.0752,0.6682,0.0886
198,2,2,2,0.6069,0.0821,0.6687,0.0903
199,1,1,1,0.5871,0.0853,0.6389,0.0828
