timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
68,132,73,47,0.9165,0.0436,0.6614,0.0804
69,131,72,46,0.9122,0.0431,0.6514,0.0928
70,130,71,46,0.91,0.0439,0.6596,0.0796
71,129,70,45,0.9156,0.0368,0.666,0.0806
72,128,70,45,0.9166,0.0404,0.6513,0.0805
73,127,69,44,0.9114,0.045,0.6735,0.0782
74,126,68,43,0.9035,0.0366,0.659,0.0766
75,125,67,42,0.889,0.0375,0.6406,0.082
76,124,66,42,0.8676,0.036,0.6511,0.0805
77,123,65,41,0.8696,0.0446,0.6691,0.0831
78,122,64,40,0.8626,0.0444,0.6529,0.0785
79,121,63,39,0.8605,0.0394,0.6497,0.0817
80,120,62,38,0.8647,0.0463,0.6545,0.0822
81,119,61,37,0.856,0.0426,0.6516,0.077
82,118,60,37,0.8598,0.0397,0.6492,0.0886
83,117,59,36,0.8559,0.0438,0.6501,0.0814
84,116,58,35,0.8409,0.0557,0.6557,0.0876
85,115,57,34,0.8409,0.0535,0.6432,0.0876
86,114,56,33,0.835,0.0513,0.6596,0.08
87,113,55,32,0.8284,0.0497,0.6461,0.0799
88,112,54,31,0.8209,0.05,0.6736,0.0811
89,111,53,30,0.8031,0.0495,0.6522,0.0871
90,110,52,30,0.8065,0.0554,0.6584,0.084
91,109,51,29,0.8068,0.0523,0.6788,0.0906
92,108,50,28,0.7927,0.0467,0.655,0.0975
93,107,50,28,0.7802,0.058,0.6622,0.0834
94,106,49,28,0.7736,0.0561,0.6665,0.0794
95,105,48,27,0.7753,0.0585,0.6523,0.0908
96,104,47,27,0.7505,0.0582,0.6489,0.0866
97,103,46,27,0.7551,0.0626,0.6682,0.0889
98,102,45,27,0.7545,0.0656,0.6579,0.0795
99,101,44,27,0.7405,0.0597,0.6504,0.0883
100,100,43,27,0.7389,0.0641,0.6625,0.0861
101,99,42,26,0.733,0.0701,0.655,0.0752
102,98,41,26,0.736,0.0588,0.6499,0.0733
103,97,41,26,0.7339,0.0661,0.6531,0.0827
104,96,40,26,0.7287,0.0581,0.669,0.0942
105,95,40,26,0.7297,0.0642,0.659,0.0916
106,94,39,25,0.7298,0.0651,0.658,0.0898
107,93,38,25,0.7144,0.0602,0.6574,0.0818
108,92,38,25,0.7055,0.0734,0.6529,0.0879
109,91,37,25,0.7114,0.0821,0.6508,0.0909
110,90,36,25,0.7118,0.0666,0.6677,0.0784
111,89,35,25,0.7174,0.0678,0.65,0.0955
112,88,35,25,0.6959,0.0588,0.6592,0.0803
113,87,34,25,0.6919,0.068,0.6669,0.085
114,86,34,24,0.6817,0.0611,0.6641,0.0887
115,85,34,23,0.6851,0.0639,0.6568,0.0861
116,84,33,22,0.6818,0.0615,0.6561,0.0917
117,83,32,21,0.6808,0.0639,0.6691,0.0788
118,82,32,20,0.6696,0.0584,0.6595,0.0943
119,81,32,19,0.6739,0.073,0.6617,0.0767
120,80,31,18,0.6468,0.0631,0.6478,0.079
121,79,31,17,0.6631,0.0599,0.6621,0.0841
122,78,31,17,0.6537,0.0543,0.6536,0.0831
123,77,30,16,0.6538,0.0593,0.6239,0.0866
124,76,30,15,0.6624,0.0617,0.666,0.0889
125,75,29,14,0.654,0.0589,0.6345,0.0903
126,74,29,13,0.6421,0.0508,0.6446,0.0838
127,73,29,12,0.6555,0.0655,0.6528,0.0871
128,72,28,11,0.6487,0.0617,0.6452,0.0817
129,71,28,11,0.6592,0.0657,0.6718,0.0884
130,70,28,10,0.6474,0.062,0.6564,0.0768
131,69,27,10,0.6398,0.0713,0.6558,0.0881
132,68,26,10,0.6481,0.0653,0.66,0.0794
133,67,26,9,0.6329,0.0576,0.6435,0.0856
134,66,25,9,0.6432,0.0609,0.6453,0.0858
135,65,25,9,0.6402,0.062,0.653,0.0775
136,64,25,9,0.6401,0.0673,0.652,0.0967
137,63,25,8,0.6225,0.0641,0.6336,0.0865
138,62,24,8,0.6398,0.0603,0.6534,0.075
139,61,24,8,0.6205,0.0587,0.658,0.0739
140,60,23,8,0.6172,0.0606,0.6719,0.09
141,59,23,8,0.6194,0.0598,0.6739,0.0836
142,58,23,8,0.617,0.0633,0.6468,0.0786
143,57,22,8,0.6185,0.0639,0.6598,0.087
144,56,22,8,0.6085,0.0637,0.6618,0.0843
145,55,21,8,0.6105,0.0626,0.6603,0.078
146,54,21,8,0.61,0.0652,0.663,0.094
147,53,20,7,0.6235,0.0723,0.6573,0.0769
148,52,19,7,0.606,0.0576,0.6518,0.071
149,51,19,7,0.61,0.0652,0.6509,0.0932
150,50,19,7,0.6165,0.0583,0.6623,0.0779
151,49,18,7,0.609,0.0672,0.6556,0.0931
152,48,17,7,0.6005,0.055,0.6538,0.0922
153,47,17,7,0.615,0.0747,0.6681,0.0804
154,46,17,7,0.611,0.0654,0.6622,0.0845
155,45,16,7,0.6125,0.0665,0.6572,0.0877
156,44,16,7,0.621,0.0668,0.6437,0.0795
157,43,15,7,0.61,0.0543,0.6556,0.0769
158,42,15,7,0.6113,0.0592,0.6589,0.0821
159,41,15,6,0.6209,0.0618,0.6527,0.0774
160,40,14,6,0.6146,0.0622,0.6514,0.0891
161,39,14,6,0.6071,0.0502,0.6585,0.0905
162,38,14,6,0.6137,0.0598,0.6512,0.0918
163,37,13,6,0.6011,0.0603,0.6557,0.0856
164,36,13,6,0.6079,0.0587,0.6623,0.0875
165,35,13,6,0.6044,0.0553,0.6493,0.08
166,34,13,6,0.6042,0.0724,0.6427,0.0929
167,33,12,6,0.6016,0.0652,0.6469,0.0731
168,32,12,6,0.5921,0.0699,0.6557,0.0848
169,31,12,6,0.5955,0.0697,0.6452,0.0868
170,30,12,6,0.6005,0.0648,0.6593,0.0776
171,29,11,6,0.6083,0.0776,0.6751,0.0806
172,28,11,6,0.5985,0.0669,0.6476,0.07
173,27,11,6,0.595,0.0712,0.6594,0.0844
174,26,11,6,0.583,0.069,0.6478,0.0908
175,25,11,5,0.604,0.0744,0.6709,0.0834
176,24,10,5,0.5735,0.0634,0.6404,0.0846
177,23,10,5,0.6025,0.0743,0.6589,0.0799
178,22,10,5,0.592,0.0627,0.6587,0.0843
179,21,10,5,0.594,0.0609,0.6608,0.0836
180,20,10,5,0.6005,0.0723,0.6571,0.0875
181,19,10,5,0.5945,0.0659,0.6433,0.0739
182,18,10,5,0.5915,0.0693,0.6624,0.0832
183,17,10,5,0.5825,0.0626,0.6406,0.0787
184,16,9,5,0.607,0.0738,0.6608,0.0962
185,15,9,5,0.5939,0.0676,0.6542,0.0933
186,14,9,5,0.5948,0.0727,0.6661,0.0913
187,13,9,5,0.5926,0.0646,0.6537,0.0804
188,12,9,5,0.5892,0.0677,0.6388,0.0906
189,11,8,5,0.6048,0.0766,0.6721,0.0904
190,10,8,5,0.5891,0.0782,0.6676,0.0956
191,9,8,4,0.591,0.0705,0.649,0.0922
192,8,8,4,0.6129,0.0769,0.6638,0.0851
193,7,7,4,0.6052,0.0686,0.6586,0.0775
194,6,6,4,0.5906,0.069,0.6385,0.0795
195,5,5,4,0.6032,0.0622,0.6814,0.0774
196,4,4,4,0.5908,0.0591,0.6493,0.0833
197,3,3,3,0.5973,0.0692,0.6516,0.0772
198,2,2,2,0.6029,0.0744,0.6602,0.0833
199,1,1,1,0.6054,0.0827,0.6634,0.0935
