timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
170,30,1,1,0.58,0.0707,0.652,0.087
171,29,1,1,0.5874,0.0659,0.6526,0.0796
172,28,1,1,0.5856,0.0815,0.6653,0.0913
173,27,1,1,0.5927,0.0679,0.6541,0.0834
174,26,1,1,0.5962,0.0805,0.654,0.0824
175,25,1,1,0.587,0.0732,0.656,0.0818
176,24,1,1,0.6002,0.0837,0.6644,0.0875
177,23,1,1,0.5845,0.0699,0.6579,0.0789
178,22,1,1,0.5905,0.0816,0.6652,0.0923
179,21,1,1,0.5887,0.0689,0.651,0.0902
180,20,1,1,0.5725,0.0607,0.641,0.0908
181,19,1,1,0.5844,0.0655,0.6607,0.0811
182,18,1,1,0.5905,0.0665,0.6504,0.0855
183,17,1,1,0.586,0.0675,0.6683,0.0812
184,16,1,1,0.5916,0.0679,0.6541,0.0849
185,15,1,1,0.5874,0.08,0.6434,0.0922
186,14,1,1,0.585,0.0821,0.6585,0.086
187,13,1,1,0.5899,0.0814,0.6512,0.0837
188,12,1,1,0.5984,0.0726,0.6782,0.0833
189,11,1,1,0.5954,0.0727,0.6513,0.0852
190,10,1,1,0.604,0.0787,0.6758,0.0849
191,9,1,1,0.5935,0.0749,0.6536,0.0747
192,8,1,1,0.5895,0.079,0.6773,0.0847
193,7,1,1,0.5886,0.0772,0.6422,0.0851
194,6,1,1,0.5879,0.067,0.6396,0.079
195,5,1,1,0.5971,0.0812,0.661,0.0786
196,4,1,1,0.5859,0.0596,0.6523,0.0739
197,3,1,1,0.5882,0.0698,0.6566,0.0819
198,2,1,1,0.5845,0.0673,0.6477,0.0895
199,1,1,1,0.5807,0.0608,0.6452,0.0901
