timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
163,37,13,6,0.6077,0.057,0.6507,0.0739
164,36,12,6,0.6062,0.0593,0.6591,0.0868
165,35,12,6,0.5896,0.0603,0.6445,0.0865
166,34,12,6,0.6034,0.073,0.6623,0.0828
167,33,12,6,0.6035,0.0686,0.6603,0.0825
168,32,12,6,0.5975,0.0683,0.671,0.0857
169,31,11,6,0.605,0.0684,0.6535,0.0857
170,30,11,6,0.602,0.0815,0.6727,0.0913
171,29,11,6,0.591,0.0683,0.6509,0.0803
172,28,11,6,0.6025,0.0743,0.6686,0.0778
173,27,11,5,0.607,0.0625,0.6717,0.0836
174,26,10,5,0.601,0.0762,0.6661,0.0853
175,25,10,5,0.5855,0.0609,0.6547,0.0897
176,24,10,5,0.5836,0.0664,0.6487,0.0807
177,23,10,5,0.5902,0.0635,0.6497,0.0959
178,22,10,5,0.6,0.0702,0.6693,0.0981
179,21,10,5,0.5899,0.0762,0.6608,0.078
180,20,10,5,0.6053,0.0799,0.6625,0.0937
181,19,10,5,0.5951,0.0655,0.6542,0.0744
182,18,10,5,0.5894,0.0704,0.6483,0.0741
183,17,9,5,0.5932,0.0698,0.6459,0.0761
184,16,9,5,0.5916,0.058,0.6524,0.0898
185,15,9,5,0.5977,0.0824,0.6637,0.0901
186,14,9,5,0.5862,0.0542,0.6601,0.0814
187,13,9,5,0.6038,0.0907,0.671,0.097
188,12,8,5,0.5877,0.0715,0.6532,0.0879
189,11,8,5,0.6057,0.0784,0.6559,0.0859
190,10,8,4,0.598,0.0595,0.6606,0.0782
191,9,8,4,0.5923,0.0588,0.6484,0.0836
192,8,8,4,0.5922,0.0682,0.6464,0.0804
193,7,7,4,0.6038,0.0677,0.6579,0.0842
194,6,6,4,0.5815,0.0709,0.6394,0.0798
195,5,5,4,0.6015,0.0673,0.6554,0.0882
196,4,4,4,0.611,0.0658,0.6581,0.0765
197,3,3,3,0.5947,0.0695,0.6411,0.0882
198,2,2,2,0.5948,0.0587,0.6585,0.0856
199,1,1,1,0.5965,0.0631,0.6545,0.0796
